"lon","lat","beta"
160,20.2617797851562,0.00929676474329504
161.25,20.2617797851562,0.00933628870639902
162.5,20.2617797851562,0.00962481007796567
163.75,20.2617797851562,0.0103413237198245
165,20.2617797851562,0.0111311307398926
166.25,20.2617797851562,0.0119819543010433
167.5,20.2617797851562,0.01335785400161
168.75,20.2617797851562,0.0144564052018029
170,20.2617797851562,0.0154784103311485
171.25,20.2617797851562,0.016748637753407
172.5,20.2617797851562,0.0174619087317961
173.75,20.2617797851562,0.0174120073696375
175,20.2617797851562,0.0167195062533912
176.25,20.2617797851562,0.0155018527954263
177.5,20.2617797851562,0.01453618603163
178.75,20.2617797851562,0.0138102817690185
180,20.2617797851562,0.0132464085910572
181.25,20.2617797851562,0.0123655381828712
182.5,20.2617797851562,0.0116712145499046
183.75,20.2617797851562,0.011443406398581
185,20.2617797851562,0.0118934271797695
186.25,20.2617797851562,0.0131115018896596
187.5,20.2617797851562,0.01447102722201
188.75,20.2617797851562,0.0152341265615148
190,20.2617797851562,0.0152573933357926
191.25,20.2617797851562,0.0153278665490254
192.5,20.2617797851562,0.0152184708158538
193.75,20.2617797851562,0.0138527553009725
195,20.2617797851562,0.0104387278980315
196.25,20.2617797851562,0.00605713078807895
197.5,20.2617797851562,0.00187626782410998
198.75,20.2617797851562,-0.00178884939484574
200,20.2617797851562,-0.0050129427730572
201.25,20.2617797851562,-0.00741046517827512
202.5,20.2617797851562,-0.00866162753135162
203.75,20.2617797851562,-0.0114326502560477
205,20.2617797851562,-0.0179565115004315
206.25,20.2617797851562,-0.0295519378052148
207.5,20.2617797851562,-0.0397175684307251
208.75,20.2617797851562,-0.0469058632999153
210,20.2617797851562,-0.050835823718305
211.25,20.2617797851562,-0.0518770611599706
212.5,20.2617797851562,-0.051305507949464
213.75,20.2617797851562,-0.0490399905558003
215,20.2617797851562,-0.0449183299277026
216.25,20.2617797851562,-0.0408474584702879
217.5,20.2617797851562,-0.0369661019248366
218.75,20.2617797851562,-0.0333381849158475
220,20.2617797851562,-0.029621229908647
221.25,20.2617797851562,-0.0255613707935856
222.5,20.2617797851562,-0.0212669454698973
223.75,20.2617797851562,-0.0175404318578737
225,20.2617797851562,-0.0142564814289016
226.25,20.2617797851562,-0.0112630604533259
227.5,20.2617797851562,-0.00899224523101592
228.75,20.2617797851562,-0.00677135053399954
230,20.2617797851562,-0.00420934067388915
231.25,20.2617797851562,-0.00106607689806202
232.5,20.2617797851562,0.00192009283550655
233.75,20.2617797851562,0.00453054250862405
235,20.2617797851562,0.0069839908848055
236.25,20.2617797851562,0.00852568084727937
237.5,20.2617797851562,0.00883053181380648
238.75,20.2617797851562,0.00828442994848167
240,20.2617797851562,0.00636651206759631
241.25,20.2617797851562,0.00402269445827685
242.5,20.2617797851562,0.00218809109002442
243.75,20.2617797851562,0.00288671198836368
245,20.2617797851562,0.00855372858729642
246.25,20.2617797851562,0.0186503194726479
247.5,20.2617797851562,0.0243175799984879
248.75,20.2617797851562,0.0248313794688091
250,20.2617797851562,0.0237265311234152
160,21.2041854858398,0.00847473987813703
161.25,21.2041854858398,0.00822510291163296
162.5,21.2041854858398,0.0075578246649885
163.75,21.2041854858398,0.00710704681929411
165,21.2041854858398,0.00705487031294428
166.25,21.2041854858398,0.00768260288974646
167.5,21.2041854858398,0.00929428548211394
168.75,21.2041854858398,0.0107647048930743
170,21.2041854858398,0.0123357520711011
171.25,21.2041854858398,0.0141996954927371
172.5,21.2041854858398,0.0156000409818629
173.75,21.2041854858398,0.0163832711532376
175,21.2041854858398,0.0165071736293454
