"lon","lat","beta"
160,20.2617797851562,0.0141498390376167
161.25,20.2617797851562,0.0156495068751091
162.5,20.2617797851562,0.0167197744191057
163.75,20.2617797851562,0.0174998520448733
165,20.2617797851562,0.0180658840845409
166.25,20.2617797851562,0.0188796737277183
167.5,20.2617797851562,0.0194776230028479
168.75,20.2617797851562,0.0195557152445544
170,20.2617797851562,0.0191801312097111
171.25,20.2617797851562,0.0190481549707066
172.5,20.2617797851562,0.0191943388968333
173.75,20.2617797851562,0.0193451215978578
175,20.2617797851562,0.0185406359516921
176.25,20.2617797851562,0.0162610025332559
177.5,20.2617797851562,0.0132903315906309
178.75,20.2617797851562,0.010641586443515
180,20.2617797851562,0.00847756163152351
181.25,20.2617797851562,0.00693369379637176
182.5,20.2617797851562,0.00488744689103343
183.75,20.2617797851562,0.00224336562708325
185,20.2617797851562,-0.0010458280302265
186.25,20.2617797851562,-0.00470244120915876
187.5,20.2617797851562,-0.0069978592092679
188.75,20.2617797851562,-0.00729099143324193
190,20.2617797851562,-0.00815779030383021
191.25,20.2617797851562,-0.0100748451486143
192.5,20.2617797851562,-0.0121483056530567
193.75,20.2617797851562,-0.0150459884528011
195,20.2617797851562,-0.0187907554532709
196.25,20.2617797851562,-0.0228653794344877
197.5,20.2617797851562,-0.0249025579396379
198.75,20.2617797851562,-0.0243925361697733
200,20.2617797851562,-0.0231082152423358
201.25,20.2617797851562,-0.0230716684937836
202.5,20.2617797851562,-0.0245572652686147
203.75,20.2617797851562,-0.0251659644670399
205,20.2617797851562,-0.022401199676066
206.25,20.2617797851562,-0.0105172897366318
207.5,20.2617797851562,-0.00286319460367201
208.75,20.2617797851562,0.00254963201189406
210,20.2617797851562,0.00751553516009726
211.25,20.2617797851562,0.0121199305738843
212.5,20.2617797851562,0.016064140198223
213.75,20.2617797851562,0.0190205800356053
215,20.2617797851562,0.0196900681065056
216.25,20.2617797851562,0.0189554176483613
217.5,20.2617797851562,0.0178263363061146
218.75,20.2617797851562,0.0170913170058646
220,20.2617797851562,0.016995807180753
221.25,20.2617797851562,0.0180313072874264
222.5,20.2617797851562,0.0203118943733784
223.75,20.2617797851562,0.0238538463560445
225,20.2617797851562,0.0287648928523385
226.25,20.2617797851562,0.0356762013698961
227.5,20.2617797851562,0.0422648193356122
228.75,20.2617797851562,0.0464691398428382
230,20.2617797851562,0.045864309587296
231.25,20.2617797851562,0.0415870343033685
232.5,20.2617797851562,0.0359407990871356
233.75,20.2617797851562,0.0298208372704268
235,20.2617797851562,0.0229748071615908
236.25,20.2617797851562,0.015101319314617
237.5,20.2617797851562,0.00570323826208795
238.75,20.2617797851562,-0.00296405359273091
240,20.2617797851562,-0.0103982894544886
241.25,20.2617797851562,-0.0164809877621258
242.5,20.2617797851562,-0.0210092775564833
243.75,20.2617797851562,-0.0231809395758609
245,20.2617797851562,-0.0236709776170575
246.25,20.2617797851562,-0.0225725533365034
247.5,20.2617797851562,-0.0189118253349055
248.75,20.2617797851562,-0.0109728522702781
250,20.2617797851562,-0.0024580783664982
160,21.2041854858398,0.0161042395124124
161.25,21.2041854858398,0.0176957982025544
162.5,21.2041854858398,0.0190565763869924
163.75,21.2041854858398,0.0197638898575515
165,21.2041854858398,0.0200595831602618
166.25,21.2041854858398,0.020605912750095
167.5,21.2041854858398,0.02146909318531
168.75,21.2041854858398,0.0220756412922163
170,21.2041854858398,0.0219683464216778
171.25,21.2041854858398,0.0217127339371267
172.5,21.2041854858398,0.0221457382709763
173.75,21.2041854858398,0.0230416178847419
175,21.2041854858398,0.0232941588188886
176.25,21.2041854858398,0.0222474884160521
177.5,21.2041854858398,0.0206490442443166
178.75,21.2041854858398,0.0190490680379431
180,21.2041854858398,0.017348739281905
181.25,21.2041854858398,0.0155588166475757
182.5,21.2041854858398,0.013372407756128
183.75,21.2041854858398,0.0107790135579282
185,21.2041854858398,0.00737905071814669
186.25,21.2041854858398,0.00319885714825021
187.5,21.2041854858398,-0.00103725817016017
188.75,21.2041854858398,-0.00406152679586424
190,21.2041854858398,-0.00605354727190989
191.25,21.2041854858398,-0.00698917249906338
192.5,21.2041854858398,-0.00750067224733934
193.75,21.2041854858398,-0.00957155154836866
195,21.2041854858398,-0.013715810527984
196.25,21.2041854858398,-0.0193547646549798
197.5,21.2041854858398,-0.0231518624355927
198.75,21.2041854858398,-0.024409031136543
200,21.2041854858398,-0.0247569140458444
201.25,21.2041854858398,-0.0258586815560136
202.5,21.2041854858398,-0.0279425519766839
203.75,21.2041854858398,-0.0276380958492298
205,21.2041854858398,-0.0231071363573911
206.25,21.2041854858398,-0.0145730846762108
207.5,21.2041854858398,-0.00872401443153017
208.75,21.2041854858398,-0.00472042735640622
210,21.2041854858398,-0.000553188691603269
211.25,21.2041854858398,0.00379460163751451
212.5,21.2041854858398,0.00799727597906395
213.75,21.2041854858398,0.012404228332189
215,21.2041854858398,0.0153072977197338
216.25,21.2041854858398,0.0158513645257113
217.5,21.2041854858398,0.0151695177589771
218.75,21.2041854858398,0.0144022698261792
220,21.2041854858398,0.0139161816572352
221.25,21.2041854858398,0.014132645897813
222.5,21.2041854858398,0.0160031385867516
223.75,21.2041854858398,0.019896801684637
225,21.2041854858398,0.024997511311449
226.25,21.2041854858398,0.0317090930196241
