"lon","lat","beta"
160,20.2617797851562,-0.0125837761671022
161.25,20.2617797851562,-0.0127264303581479
162.5,20.2617797851562,-0.0112404238522061
163.75,20.2617797851562,-0.00817931033581341
165,20.2617797851562,-0.00502406595238473
166.25,20.2617797851562,-0.00254253864687717
167.5,20.2617797851562,2.97846019717212e-05
168.75,20.2617797851562,0.00356671723529974
170,20.2617797851562,0.00700438476774181
171.25,20.2617797851562,0.00952371046181373
172.5,20.2617797851562,0.011113945632616
173.75,20.2617797851562,0.0124812618007044
175,20.2617797851562,0.013834232178248
176.25,20.2617797851562,0.0147360705920386
177.5,20.2617797851562,0.0147873771406953
178.75,20.2617797851562,0.0141746879215742
180,20.2617797851562,0.0132035464985732
181.25,20.2617797851562,0.0127460355489757
182.5,20.2617797851562,0.0113037133670921
183.75,20.2617797851562,0.00910049488031693
185,20.2617797851562,0.00641844736799468
186.25,20.2617797851562,0.0049821781665809
187.5,20.2617797851562,0.00566300600241396
188.75,20.2617797851562,0.00744149833913999
190,20.2617797851562,0.00907999304335038
191.25,20.2617797851562,0.00930458652825315
192.5,20.2617797851562,0.00802215372961691
193.75,20.2617797851562,0.00596466499949814
195,20.2617797851562,0.00439905090202458
196.25,20.2617797851562,0.00232912317989714
197.5,20.2617797851562,0.000586311327466497
198.75,20.2617797851562,7.88272812558092e-05
200,20.2617797851562,0.000217326336059204
201.25,20.2617797851562,0.000530225262823818
202.5,20.2617797851562,0.000777940087363345
203.75,20.2617797851562,0.00218719265834035
205,20.2617797851562,0.0045681382653028
206.25,20.2617797851562,0.00807784971796815
207.5,20.2617797851562,0.00914053848824698
208.75,20.2617797851562,0.00835684591851888
210,20.2617797851562,0.00695639338113541
211.25,20.2617797851562,0.00530689819096129
212.5,20.2617797851562,0.00472396635940308
213.75,20.2617797851562,0.00537802170286626
215,20.2617797851562,0.00609073405749708
216.25,20.2617797851562,0.00753370477043326
217.5,20.2617797851562,0.00934102492254655
218.75,20.2617797851562,0.0110783963188559
220,20.2617797851562,0.01317307310284
221.25,20.2617797851562,0.015713157051237
222.5,20.2617797851562,0.0186906748377577
223.75,20.2617797851562,0.0217758451782512
225,20.2617797851562,0.024611457261649
226.25,20.2617797851562,0.0269665185923007
227.5,20.2617797851562,0.0291576566785495
228.75,20.2617797851562,0.030918607053156
230,20.2617797851562,0.0319607367650522
231.25,20.2617797851562,0.0330337498146193
232.5,20.2617797851562,0.0352021754831435
233.75,20.2617797851562,0.0379607184879567
235,20.2617797851562,0.0407153778319089
236.25,20.2617797851562,0.0429430548666701
237.5,20.2617797851562,0.0454707334574026
238.75,20.2617797851562,0.0465293906794897
240,20.2617797851562,0.045053727393131
241.25,20.2617797851562,0.0421716164893833
242.5,20.2617797851562,0.0407455183441118
243.75,20.2617797851562,0.0401705567837313
245,20.2617797851562,0.0369250417389358
246.25,20.2617797851562,0.0332915722001823
247.5,20.2617797851562,0.0303186257458211
248.75,20.2617797851562,0.0271542217869688
250,20.2617797851562,0.0217259772348374
160,21.2041854858398,-0.000383027876196701
161.25,21.2041854858398,-0.00268847287539315
162.5,21.2041854858398,-0.00379193688120163
163.75,21.2041854858398,-0.00345377468900105
165,21.2041854858398,-0.00215037530256218
166.25,21.2041854858398,-0.000320239168670797
167.5,21.2041854858398,0.00185725381276995
168.75,21.2041854858398,0.00488395753252619
170,21.2041854858398,0.00766659400150909
171.25,21.2041854858398,0.0102866233997639
172.5,21.2041854858398,0.0118855432287581
173.75,21.2041854858398,0.0130419050101808
175,21.2041854858398,0.0141095247160398
176.25,21.2041854858398,0.0146409180876654
177.5,21.2041854858398,0.0141964943684083
178.75,21.2041854858398,0.0126730412400514
180,21.2041854858398,0.0107736124441691
181.25,21.2041854858398,0.00938802161066488
182.5,21.2041854858398,0.00795836154251739
183.75,21.2041854858398,0.00638752742702174
185,21.2041854858398,0.00481931898767427
186.25,21.2041854858398,0.00439802454231454
187.5,21.2041854858398,0.00606129792303304
188.75,21.2041854858398,0.00913312605608791
190,21.2041854858398,0.0122866740675882
191.25,21.2041854858398,0.0138823864256342
192.5,21.2041854858398,0.0134155993345864
193.75,21.2041854858398,0.0121996671648897
195,21.2041854858398,0.0105237821230514
196.25,21.2041854858398,0.00810674747972156
197.5,21.2041854858398,0.00602307269246797
198.75,21.2041854858398,0.00502777266086703
200,21.2041854858398,0.00412370780795616
201.25,21.2041854858398,0.00336239688882694
202.5,21.2041854858398,0.0028612517676844
203.75,21.2041854858398,0.00339240794999866
205,21.2041854858398,0.00493318651879329
206.25,21.2041854858398,0.00721926700546182
207.5,21.2041854858398,0.00829752535681436
208.75,21.2041854858398,0.00776028330581467
210,21.2041854858398,0.00584708694528055
211.25,21.2041854858398,0.0032305045080496
212.5,21.2041854858398,0.00154815787103789
213.75,21.2041854858398,0.0015796724600163
215,21.2041854858398,0.00209164120117677
216.25,21.2041854858398,0.00323070403915595
217.5,21.2041854858398,0.00452112463068694
218.75,21.2041854858398,0.0060529064091505
220,21.2041854858398,0.00805653827925171
221.25,21.2041854858398,0.0105532190668909
222.5,21.2041854858398,0.0137602866822862
223.75,21.2041854858398,0.0174749567507025
225,21.2041854858398,0.0204636740657656
226.25,21.2041854858398,0.0232223387188129
227.5,21.2041854858398,0.0255404803211861
228.75,21.2041854858398,0.0277694699677158
230,21.2041854858398,0.0300340736112963
231.25,21.2041854858398,0.0323420803751317
232.5,21.2041854858398,0.0346002954269414
233.75,21.2041854858398,0.0371286392450295
235,21.2041854858398,0.0402496615972915
236.25,21.2041854858398,0.0429954471036238
237.5,21.2041854858398,0.0450175284792073
238.75,21.2041854858398,0.0452654863183681
240,21.2041854858398,0.0443326993321382
241.25,21.2041854858398,0.0422631424021156
242.5,21.2041854858398,0.0413827785243064
243.75,21.2041854858398,0.0415796527798291
245,21.2041854858398,0.0402778201680172
246.25,21.2041854858398,0.0365965886858053
247.5,21.2041854858398,0.0323836248944903
248.75,21.2041854858398,0.0298733443758146
