"lon","lat","beta"
160,20.2617797851562,-0.0419964327941939
161.25,20.2617797851562,-0.045032360040493
162.5,20.2617797851562,-0.0467994662830727
163.75,20.2617797851562,-0.0466222607236635
165,20.2617797851562,-0.0443976168011188
166.25,20.2617797851562,-0.0400504537723988
167.5,20.2617797851562,-0.0338965889210695
168.75,20.2617797851562,-0.027206689739297
170,20.2617797851562,-0.0211053363733235
171.25,20.2617797851562,-0.0156239829896031
172.5,20.2617797851562,-0.0107039043970566
173.75,20.2617797851562,-0.00604753320941119
175,20.2617797851562,-0.0016023139259371
176.25,20.2617797851562,0.00259188366135065
177.5,20.2617797851562,0.00677058387103569
178.75,20.2617797851562,0.0109793799398364
180,20.2617797851562,0.0147460032187537
181.25,20.2617797851562,0.0173193074357407
182.5,20.2617797851562,0.0184265515516455
183.75,20.2617797851562,0.0180982653151813
185,20.2617797851562,0.0167783392453738
186.25,20.2617797851562,0.0158157372828036
187.5,20.2617797851562,0.0151604256542189
188.75,20.2617797851562,0.0138929542972005
190,20.2617797851562,0.0118166962454869
191.25,20.2617797851562,0.00828603534234158
192.5,20.2617797851562,0.00419183001876048
193.75,20.2617797851562,0.00291750811064452
195,20.2617797851562,0.00395774120862156
196.25,20.2617797851562,0.00577692124975736
197.5,20.2617797851562,0.00761937456422647
198.75,20.2617797851562,0.0101523148997577
200,20.2617797851562,0.0136243997647631
201.25,20.2617797851562,0.0177121872830453
202.5,20.2617797851562,0.0240264759480448
203.75,20.2617797851562,0.0304200036645458
205,20.2617797851562,0.0342891365139977
206.25,20.2617797851562,0.0413823790900958
207.5,20.2617797851562,0.0429843285627531
208.75,20.2617797851562,0.0432035987448796
210,20.2617797851562,0.0440100033418617
211.25,20.2617797851562,0.0454354232746192
212.5,20.2617797851562,0.0464658809351189
213.75,20.2617797851562,0.0458652897861466
215,20.2617797851562,0.0442919170677613
216.25,20.2617797851562,0.0422808431108144
217.5,20.2617797851562,0.0394250321601363
218.75,20.2617797851562,0.0364262775189908
220,20.2617797851562,0.0341752521249038
221.25,20.2617797851562,0.0329706192818917
222.5,20.2617797851562,0.0328477415197283
223.75,20.2617797851562,0.0339046724438717
225,20.2617797851562,0.0359224974389915
226.25,20.2617797851562,0.0379835776035999
227.5,20.2617797851562,0.0384057373661059
228.75,20.2617797851562,0.0375545861225397
230,20.2617797851562,0.0370693197323673
231.25,20.2617797851562,0.0374385730323161
232.5,20.2617797851562,0.0384731523905592
233.75,20.2617797851562,0.0401156335393508
235,20.2617797851562,0.0410583849205792
236.25,20.2617797851562,0.0394694022423911
237.5,20.2617797851562,0.0348856835659072
238.75,20.2617797851562,0.0311692563301867
240,20.2617797851562,0.0286081290380737
241.25,20.2617797851562,0.0267115312707461
