"lon","lat","beta","pval"
110.5,20.5,0.0202712553065497,0.622514711848349
110.5,21.5,0.0397363158203983,0.189243124446355
111.5,20.5,0.0636624046584177,0.0224792777557078
111.5,21.5,0.0135019084376892,0.622066529345421
112.5,20.5,0.0195372607700591,0.406866588248003
112.5,21.5,-0.012912619266726,0.64133555663299
113.5,20.5,0.0145041313731521,0.552885566417368
113.5,21.5,-0.0228464708469251,0.447509298509249
113.5,22.5,0.00789348777830255,0.819552627377896
114.5,20.5,0.0110302617065155,0.709841994968684
114.5,21.5,0.0097538081071614,0.722292081010014
114.5,22.5,-0.0202058086087139,0.469021772458556
115.5,20.5,-0.0202948029728516,0.495629521480812
115.5,21.5,0.0172914414090666,0.52867322256147
115.5,22.5,-0.0140806747074211,0.668304800862962
116.5,20.5,-0.017890111626092,0.53184691162828
116.5,21.5,-0.0114647055828663,0.723054260471114
116.5,22.5,-0.00256948400453119,0.948118045930861
116.5,23.5,-0.000616516327430456,0.984628406520435
117.5,20.5,-0.018889818388285,0.481966654837469
117.5,21.5,-0.030542269850274,0.319730398513957
117.5,22.5,0.0198267260283781,0.573229117078746
117.5,23.5,0.0136446616060891,0.697151306046447
117.5,24.5,0.0679825372396343,0.0410984054986829
117.5,38.5,-0.046746977754056,0.16241556151913
117.5,39.5,0.0160200095256028,0.664542874778375
118.5,20.5,-0.0108251871210492,0.68702804395488
118.5,21.5,0.00770562061927904,0.803686281464593
118.5,22.5,0.017545654268465,0.57692233634309
118.5,23.5,-0.00656299093776757,0.86111006504589
118.5,24.5,-0.0401774042619999,0.166155713161554
118.5,38.5,-0.026632079017129,0.387140403366778
118.5,39.5,-0.0128345993657257,0.651549470515847
119.5,20.5,0.0173088442467385,0.549185119584287
119.5,21.5,0.0250399236505711,0.414935514723877
119.5,22.5,0.0128613461026366,0.65348663460228
119.5,23.5,0.0113719953294874,0.673003264512005
119.5,24.5,-0.0553064446764349,0.0488030981061022
119.5,25.5,-0.035960911385597,0.249071996556426
119.5,26.5,0.037176285206971,0.244812408588727
119.5,34.5,-0.00345578651063213,0.906591926976086
119.5,35.5,-0.00228999231873301,0.950723277995265
119.5,37.5,0.00397393018950022,0.891691360361845
119.5,38.5,-0.0102866876389179,0.736027805311416
119.5,39.5,0.018326988649624,0.475988429281946
120.5,20.5,0.014633579344076,0.636275611212261
120.5,21.5,0.0224205736370591,0.480750893505749
120.5,22.5,0.0148319044420683,0.613506837779558
120.5,24.5,-0.0386757088651874,0.224845485188308
120.5,25.5,-0.0341768803120101,0.250691467674703
120.5,26.5,0.00519659363393891,0.872783208540408
120.5,27.5,-0.015109259368474,0.540385050384794
120.5,30.5,0.0275369062470495,0.462163767101669
120.5,31.5,0.022590872264539,0.494634566198902
120.5,32.5,0.0507292876502801,0.157688908944478
120.5,33.5,0.0191442915048939,0.465161858418529
120.5,34.5,0.00192530229154009,0.951132145091456
120.5,35.5,0.00878086560400606,0.809911942062279
120.5,36.5,0.0454753686524622,0.0865385181968401
120.5,37.5,-0.00472425432297836,0.891170873835013
120.5,38.5,0.0243880698998199,0.350606651473308
120.5,39.5,-0.00172376481092477,0.957001414575791
120.5,40.5,0.0649673552196429,0.250379532048345
121.5,20.5,-0.000728448429816569,0.982328810929756
121.5,21.5,0.0189837031064721,0.548847655053124
121.5,22.5,0.0130048400862747,0.630409773803549
121.5,23.5,0.00428074603946391,0.874249452885276
121.5,24.5,0.0182898156309781,0.553179313050036
121.5,25.5,0.000116535517838817,0.997084950645702
121.5,26.5,0.0178743772513216,0.556484064588087
121.5,27.5,0.0570066647464756,0.022838879561912
121.5,28.5,0.00514584130658065,0.866314939858999
121.5,29.5,-0.0114379077171015,0.624150366413364
121.5,30.5,0.0448806952039393,0.130257738160726
121.5,31.5,0.0676070199799863,0.0719007425395442
121.5,32.5,0.00425261432241808,0.875242967779122
121.5,33.5,-0.0146708931944791,0.649554683923563
121.5,34.5,0.0120809864706721,0.724187124688712
121.5,35.5,0.0717335935402119,0.0242902245333142
121.5,36.5,0.0898685084601141,0.00786587040265535
121.5,37.5,0.0397964993294423,0.224456261170599
121.5,38.5,0.0395252499896531,0.150650779872562
121.5,39.5,0.0153134015393723,0.699790872703032
121.5,40.5,0.077186632575112,0.152876135004739
122.5,20.5,-0.00897096190840972,0.746136272013108
122.5,21.5,-0.0116349244668962,0.683249951506725
122.5,22.5,0.0209754393636028,0.512245524091497
122.5,23.5,0.0329690614977811,0.327401628913088
122.5,24.5,0.0226925597765273,0.520297937387956
122.5,25.5,0.0307581424716429,0.348310434356594
122.5,26.5,0.0416622414691251,0.164345296592019
122.5,27.5,0.0649131064076063,0.0530722109370887
122.5,28.5,0.0175254844526511,0.58511824558566
122.5,29.5,-0.00744498048493621,0.808666313930417
122.5,30.5,-0.0215972319602063,0.469596858021193
122.5,31.5,-0.0211167640191827,0.437860952368159
122.5,32.5,-0.0189103373675315,0.528244516009069
122.5,33.5,-0.00296188306415985,0.918634921283904
122.5,34.5,-0.0174990890285872,0.609594329263988
122.5,35.5,0.0562352444474922,0.0307401618380369
122.5,36.5,0.0575514687105682,0.0589978334061481
122.5,37.5,0.0495353362648311,0.00869571940434588
122.5,38.5,0.0122344736685599,0.671629731716838
122.5,39.5,-0.0092281011758158,0.773902593009951
122.5,40.5,0.140002069163121,0.00929830956825897
123.5,20.5,-0.00763260927359615,0.752630044423455
123.5,21.5,0.000596767678853695,0.982972996323217
123.5,22.5,0.0579992658599465,0.0704439888892829
123.5,23.5,0.0585657527543672,0.0850147421842671
123.5,24.5,0.0493248128210234,0.130873405794595
123.5,25.5,-0.00129357582348026,0.970832759325718
123.5,26.5,-0.00053576390161787,0.986686050864236
123.5,27.5,0.0509189316188601,0.0802910694976699
123.5,28.5,0.0415131821352984,0.131906868244564
123.5,29.5,0.0323409426173691,0.22304878940355
123.5,30.5,0.0215157785759532,0.483585336244377
123.5,31.5,0.00460917753791655,0.88372626753654
123.5,32.5,-0.0110889092981208,0.730172839420426
123.5,33.5,0.0355137550055417,0.288018700733546
123.5,34.5,0.0687954517668707,0.0279262942154415
123.5,35.5,0.0521704249126922,0.0456978713682967
123.5,36.5,0.0860114937851122,0.0150297551313511
123.5,37.5,0.0417325982539095,0.149534789978992
123.5,38.5,0.0268619383619234,0.263213952456146
123.5,39.5,0.00816953199191339,0.72590555953262
124.5,20.5,-0.00631245609730048,0.794449941013682
124.5,21.5,0.0244976415236825,0.384656651673256
124.5,22.5,0.0379690093786093,0.249326840949009
124.5,23.5,0.0229464756916131,0.458911300590368
124.5,24.5,0.0310223204868219,0.329691871749036
124.5,25.5,0.030272022483958,0.348896598845351
124.5,26.5,-0.0501957619317712,0.165738647197678
124.5,27.5,0.0175496318545622,0.569727623967233
124.5,28.5,-0.0137824349974302,0.707258912784674
124.5,29.5,0.0364942467307573,0.160417600771456
124.5,30.5,0.0200233555062488,0.5065275633804
124.5,31.5,0.0234731842123433,0.482829363280465
124.5,32.5,0.0115848463784743,0.72788221846988
124.5,33.5,0.00942955597936111,0.766127647525589
124.5,34.5,0.0223065507524453,0.552029921101246
124.5,35.5,-0.0110517620340607,0.745362809348761
124.5,36.5,-0.0138335534120844,0.591681424409133
124.5,37.5,0.00114207903030973,0.967919650666703
124.5,38.5,0.0370464250556468,0.210260342232078
124.5,39.5,0.0365136532218394,0.232767549810228
125.5,20.5,0.00345382459318571,0.897336577756368
125.5,21.5,0.0237007453215672,0.384400488053181
125.5,22.5,0.00451211765674142,0.895409591215736
125.5,23.5,-0.00444681828556937,0.892213833534642
125.5,24.5,0.0151909303564037,0.601686116742169
125.5,25.5,0.0374232961079451,0.255449529596747
125.5,26.5,-0.0119443146375218,0.729168737467397
125.5,27.5,0.0301176821577997,0.308398612835816
125.5,28.5,0.0180271317178215,0.553690893323687
125.5,29.5,0.00316062029645881,0.934471874409662
125.5,30.5,0.0531638345647337,0.0804356690691899
125.5,31.5,0.0626507842851352,0.0244562750383969
125.5,32.5,0.028238564534065,0.34087430196155
125.5,33.5,0.0399704843160932,0.198698185795389
125.5,34.5,-0.054099963557893,0.194139474299768
125.5,35.5,-0.0186671590996377,0.346418657497955
125.5,36.5,-0.01053932200511,0.628083133223583
125.5,37.5,0.00733777189206619,0.805872118700769
125.5,38.5,0.0742439795620945,0.0876253239940244
125.5,39.5,0.118237938634095,0.0187940177462825
126.5,20.5,0.0211938590968619,0.448916480019778
126.5,21.5,0.00700835394657332,0.818934747248331
126.5,22.5,-0.00977786239079797,0.768242987027025
126.5,23.5,-0.0106310159925102,0.742950016713216
126.5,24.5,-0.0229588620484977,0.408724062485316
126.5,25.5,-0.00225941919416927,0.940505751522331
126.5,26.5,0.0350845675949625,0.281250498407533
126.5,27.5,0.00830145035127324,0.789110375417038
126.5,28.5,0.00566187271598498,0.83923185993746
