"","month.anom","Year","Month"
"907",-0.839853632849931,1929,7
"908",-0.52738843998062,1929,8
"909",0.652540748106951,1929,9
"910",-0.367387163668576,1929,10
"911",-0.724848653667382,1929,11
"912",0.0319545862996432,1929,12
"913",1.14641055872002,1930,1
"914",-0.952569607254072,1930,2
"915",-0.739260608071905,1930,3
"916",-1.22733798539284,1930,4
"917",-0.936933224078695,1930,5
"918",-0.606934792560864,1930,6
"919",-0.377756070104276,1930,7
"920",-1.05547839780116,1930,8
"921",0.346565498399046,1930,9
"922",0.97116595486852,1930,10
"923",0.469893373736928,1930,11
"924",0.187497595743861,1930,12
"925",0.238009059964134,1931,1
"926",-0.00166076150050509,1931,2
"927",-0.00439140306632052,1931,3
"928",-1.00563558506372,1931,4
"929",-0.526607311828776,1931,5
"930",-0.70937153115838,1931,6
"931",-0.307355292165908,1931,7
"932",-0.253490437942201,1931,8
"933",0.305057716123578,1931,9
"934",-0.546844764226274,1931,10
"935",0.0449866957831471,1931,11
"936",-0.267847082951133,1931,12
"937",-0.351100305522652,1932,1
"938",0.567059621560304,1932,2
"939",-0.253293520922697,1932,3
"940",-0.88936994518091,1932,4
"941",-0.667629552594698,1932,5
"942",0.496194471684587,1932,6
"943",0.0901716570503757,1932,7
"944",0.251968125196203,1932,8
"945",0.15703487873071,1932,9
"946",1.67615825091594,1932,10
"947",0.738886079366736,1932,11
"948",0.840314965987143,1932,12
"949",1.38275543004604,1933,1
"950",-0.0839777142633135,1933,2
"951",-0.691347245908959,1933,3
"952",-0.261740039669612,1933,4
"953",-0.781364429354579,1933,5
"954",-1.32549472370236,1933,6
"955",-1.16394508458895,1933,7
"956",-1.73642982464731,1933,8
"957",-1.64004310790638,1933,9
"958",-1.49848788736101,1933,10
"959",-1.62693049220343,1933,11
"960",-1.33248285817038,1933,12
"961",-1.91767524011448,1934,1
"962",0.220636132108484,1934,2
"963",0.287936476509641,1934,3
"964",-0.677861705647731,1934,4
"965",-0.966078953128911,1934,5
"966",-0.370791790932729,1934,6
"967",-0.884407820597113,1934,7
"968",-0.585848339523774,1934,8
"969",0.242533586620808,1934,9
"970",-0.823400030283263,1934,10
"971",-1.05446947194388,1934,11
"972",-0.997369885198404,1934,12
"973",-0.0578140700741634,1935,1
"974",-0.269109489119422,1935,2
"975",0.270877143431196,1935,3
"976",-0.21002358328267,1935,4
"977",-0.590774880461394,1935,5
"978",0.354547093957144,1935,6
"979",0.953345517633374,1935,7
"980",0.378416240785411,1935,8
"981",1.22278630952404,1935,9
"982",1.41246973068335,1935,10
"983",1.61600765487973,1935,11
"984",1.61005375159807,1935,12
"985",-0.0591636816288262,1936,1
"986",0.328459653447447,1936,2
"987",0.298895851465692,1936,3
"988",-0.0409074896499083,1936,4
"989",-0.640318985952512,1936,5
"990",-0.115378008155148,1936,6
"991",0.312941957531182,1936,7
"992",0.910657337320659,1936,8
"993",1.34079643741809,1936,9
"994",1.85382502217152,1936,10
"995",1.54679971792658,1936,11
"996",2.67188964269695,1936,12
"997",0.886486464002737,1937,1
"998",1.30371138857214,1937,2
"999",0.328611847111527,1937,3
"1000",-0.164595512805264,1937,4
"1001",-0.901242712783512,1937,5
"1002",-0.230508981186045,1937,6
"1003",0.35850785381141,1937,7
"1004",0.438830100686219,1937,8
"1005",1.74967238051626,1937,9
"1006",0.702505539987341,1937,10
"1007",0.854493241703942,1937,11
"1008",-1.2966940257866,1937,12
"1009",-0.369688353458503,1938,1
"1010",-1.55421496372425,1938,2
"1011",-1.32319863740426,1938,3
"1012",-1.59883172226281,1938,4
"1013",-1.78936204926699,1938,5
"1014",-1.15236110250053,1938,6
"1015",-0.741696924074834,1938,7
"1016",0.110324150128864,1938,8
"1017",-1.01342104867879,1938,9
"1018",-1.34210503204258,1938,10
"1019",-1.79520749753743,1938,11
"1020",-1.06779791885174,1938,12
"1021",-1.76102882860589,1939,1
"1022",-0.666668623095648,1939,2
"1023",-0.309659652683348,1939,3
"1024",-0.407570747350472,1939,4
"1025",-0.057310074641504,1939,5
"1026",-0.0812931568156584,1939,6
"1027",-0.942989728256616,1939,7
"1028",-1.68799259724909,1939,8
"1029",-1.7784015505614,1939,9
"1030",-1.73648152678474,1939,10
"1031",-1.03401523190528,1939,11
"1032",-1.79354681846987,1939,12
"1033",-0.502192510416417,1940,1
"1034",-1.29931801541303,1940,2
"1035",-0.760245435639076,1940,3
"1036",-0.0749040785753891,1940,4
"1037",-0.189492674479075,1940,5
"1038",0.610533405275196,1940,6
"1039",-0.152519002868192,1940,7
"1040",-0.772030916176169,1940,8
"1041",-1.02944642429938,1940,9
"1042",-0.615713911800956,1940,10
"1043",0.321816651190695,1940,11
"1044",-0.107314576002463,1940,12
"1045",0.222075921700404,1941,1
"1046",1.50121284929975,1941,2
"1047",0.447237045713379,1941,3
"1048",1.16302619422906,1941,4
"1049",0.288560989476801,1941,5
"1050",0.602762266583606,1941,6
"1051",1.84571174555437,1941,7
"1052",1.85257071834418,1941,8
"1053",1.86133470963981,1941,9
"1054",2.16716786728646,1941,10
"1055",2.1325790367221,1941,11
"1056",1.84448971421682,1941,12
"1057",1.1383652482099,1942,1
"1058",1.56306451748895,1942,2
"1059",0.906797109155631,1942,3
"1060",0.650770754509425,1942,4
"1061",0.614407646853817,1942,5
"1062",0.562701322272403,1942,6
"1063",0.605922467811426,1942,7
"1064",1.64269940636582,1942,8
"1065",1.6943478926088,1942,9
"1066",1.72518833549795,1942,10
"1067",1.40013935375879,1942,11
"1068",-0.00120959521796147,1942,12
"1069",-1.25943584694687,1943,1
"1070",-0.683078796792493,1943,2
"1071",-0.243236855035369,1943,3
"1072",-0.817891945845834,1943,4
"1073",-1.16189974336199,1943,5
"1074",0.798081962340977,1943,6
"1075",-0.0774746170909422,1943,7
"1076",-1.04011004930124,1943,8
"1077",-1.34245164103067,1943,9
"1078",-1.10103408337287,1943,10
"1079",-0.728875624611353,1943,11
"1080",-0.0909878984500495,1943,12
"1081",0.201972504699741,1944,1
"1082",0.332717170928722,1944,2
"1083",-0.230765570907821,1944,3
"1084",-0.365512124838374,1944,4
"1085",-0.809747970243744,1944,5
"1086",-0.129834998958565,1944,6
"1087",0.255359834871924,1944,7
"1088",0.39788018162944,1944,8
"1089",-0.40485780690281,1944,9
"1090",-0.374636920606516,1944,10
"1091",0.106649142598095,1944,11
"1092",1.65302578507357,1944,12
"1093",1.13048975129573,1945,1
"1094",0.254861773971015,1945,2
"1095",0.49268899606568,1945,3
"1096",0.523496254234667,1945,4
"1097",-0.00622895883197259,1945,5
"1098",0.91714330971631,1945,6
"1099",0.867249674912236,1945,7
"1100",0.466945628936385,1945,8
"1101",0.222935236521238,1945,9
"1102",1.06234239481673,1945,10
"1103",0.445904072137839,1945,11
"1104",1.01251934735449,1945,12
"1105",0.276159681522945,1946,1
"1106",-0.387391585183706,1946,2
"1107",0.765691139425177,1946,3
"1108",2.199235667825,1946,4
"1109",-0.462069618142167,1946,5
"1110",-0.846518815169061,1946,6
"1111",-1.95653929881592,1946,7
"1112",-0.495442512491172,1946,8
"1113",-0.411736160441942,1946,9
"1114",0.165921709543369,1946,10
"1115",0.320932714333355,1946,11
"1116",0.574055520384371,1946,12
"1117",-0.332578465303238,1947,1
