"lon","lat","mean.e1","mean.e2","diff"
128.75,20.0761108398438,2.51304777223203,-1.78689192514867,-4.2999396973807
129,20.0761108398438,2.38196402407355,-1.79802282949289,-4.17998685356643
129.25,20.0761108398438,2.50701015343269,-2.18623326147596,-4.69324341490865
129.5,20.0761108398438,2.85982970976167,-2.50543721583154,-5.36526692559322
129.75,20.0761108398438,2.82376798060205,-2.73003340148263,-5.55380138208469
130,20.0761108398438,2.94253417518404,-3.27390821824471,-6.21644239342875
130.25,20.0761108398438,2.674887110355,-3.32823701086972,-6.00312412122472
130.5,20.0761108398438,2.33278739551703,-3.00120833524399,-5.33399573076102
130.749984741211,20.0761108398438,1.83203799724579,-2.46073632310662,-4.29277432035241
131,20.0761108398438,1.22763044668569,-1.73655694557561,-2.96418739226129
131.25,20.0761108398438,0.572647684233056,-1.06427066061361,-1.63691834484667
131.5,20.0761108398438,0.277577694919374,-0.677256975902451,-0.954834670821826
131.75,20.0761108398438,-0.102081150975492,-0.41809829953644,-0.316017148560948
132,20.0761108398438,0.0928402667037316,-0.6332623405589,-0.726102607262631
132.25,20.0761108398438,0.203983295708895,-0.598442122671339,-0.802425418380234
132.5,20.0761108398438,0.733894420829084,-0.592312922742632,-1.32620734357172
132.75,20.0761108398438,1.27678723980983,-0.723224907451206,-2.00001214726104
133,20.0761108398438,1.47850218564272,-0.723919279045529,-2.20242146468825
133.25,20.0761108398438,1.361041941204,-0.36928346157074,-1.73032540277474
133.500015258789,20.0761108398438,1.32279420087321,-0.0740707026173672,-1.39686490349058
133.75,20.0761108398438,1.02802016552952,0.253597785366906,-0.77442238016261
134,20.0761108398438,0.644043929378192,0.581499764323235,-0.0625441650549571
134.25,20.0761108398438,0.376907246037283,0.793808056745264,0.416900810707981
134.5,20.0761108398438,0.564262584928009,0.642680025100708,0.0784174401726987
134.75,20.0761108398438,1.28051609910197,0.0700425434443685,-1.2104735556576
135,20.0761108398438,2.10962313285304,-0.494182198370496,-2.60380533122354
135.25,20.0761108398438,2.89458940757646,-0.877264330039422,-3.77185373761588
135.5,20.0761108398438,3.30772581886914,-0.750295252932443,-4.05802107180158
135.75,20.0761108398438,3.69251957161145,-0.541533103254106,-4.23405267486556
136,20.0761108398438,3.17702315623562,-0.0979761193195979,-3.27499927555521
136.25,20.0761108398438,2.78242074396047,0.0147096001439624,-2.76771114381651
136.5,20.0761108398438,2.28233499228954,0.214741108990792,-2.06759388329875
136.75,20.0761108398438,2.40118225481775,-0.00633289946450121,-2.40751515428225
137,20.0761108398438,2.62889717078457,-0.0867699582129717,-2.71566712899754
137.25,20.0761108398438,2.86601606971688,-0.0502377016676797,-2.91625377138456
137.5,20.0761108398438,3.1636866412229,0.218416762931479,-2.94526987829142
137.749984741211,20.0761108398438,3.38012976447741,0.403375588936938,-2.97675417554047
138,20.0761108398438,3.31103219555484,0.64213184532192,-2.66890035023292
138.25,20.0761108398438,2.55619712923136,0.82824407145381,-1.72795305777755
138.5,20.0761108398438,1.97634112040202,0.945785468071699,-1.03055565233032
138.75,20.0761108398438,1.38034545381864,1.1015117365453,-0.278833717273341
139,20.0761108398438,0.640093263735374,1.32585861749119,0.685765353755819
139.249984741211,20.0761108398438,0.299470514141851,1.04309403943027,0.743623525288422
139.5,20.0761108398438,0.214014197554853,0.627981773763895,0.413967576209042
139.750015258789,20.0761108398438,0.436925359484222,0.135799450675646,-0.301125908808576
140,20.0761108398438,0.35233071313964,-0.0996348124618331,-0.451965525601473
140.25,20.0761108398438,0.120035095161034,-0.139123394423061,-0.259158489584095
140.5,20.0761108398438,-0.245280867483881,0.0367021716303296,0.28198303911421
140.75,20.0761108398438,-0.903734882672628,0.573371098604467,1.4771059812771
141,20.0761108398438,-1.71474743377831,1.09873268140687,2.81348011518518
141.250015258789,20.0761108398438,-2.37560505552424,1.51303113417493,3.88863618969917
141.5,20.0761108398438,-2.18091733853022,1.53702187935511,3.71793921788533
141.75,20.0761108398438,-1.57122825864289,1.18912347683476,2.76035173547765
142,20.0761108398438,-0.687261372804642,0.665310836500592,1.35257220930523
142.25,20.0761108398438,-0.0922141402859577,0.387119128637844,0.479333268923802
142.5,20.0761108398438,0.0295884221792222,0.108842152853807,0.0792537306745847
142.75,20.0761108398438,0.459261242051919,-0.0618242346578175,-0.521085476709737
143,20.0761108398438,0.655739922697345,-0.294033227447007,-0.949773150144352
143.25,20.0761108398438,1.12894815040959,-0.551956054071585,-1.68090420448118
143.5,20.0761108398438,1.17136003536483,-0.342598804997073,-1.5139588403619
143.75,20.0761108398438,1.49648753437731,0.0982816383242606,-1.39820589605305
144,20.0761108398438,1.84716894767351,0.330815759632323,-1.51635318804118
144.25,20.0761108398438,1.92761311978102,0.415874717467361,-1.51173840231366
144.5,20.0761108398438,2.2484097228282,0.278370958566666,-1.97003876426154
144.75,20.0761108398438,2.48452492381136,0.318298077252176,-2.16622684655918
145,20.0761108398438,2.12965994030237,0.732619318862756,-1.39704062143962
145.25,20.0761108398438,1.53500056032919,1.20225817731892,-0.332742383010272
145.499984741211,20.0761108398438,0.814318064848582,1.69810886349943,0.883790798650848
145.75,20.0761108398438,0.436552463140753,1.76975227358441,1.33319981044365
146,20.0761108398438,0.601417394189371,1.74541629883978,1.14399890465041
146.25,20.0761108398438,0.925858049094677,1.7437872512473,0.817929202152623
146.5,20.0761108398438,1.41466565024522,1.52501210719347,0.110346456948254
146.75,20.0761108398438,1.50319512130486,1.41464322143131,-0.0885518998735482
146.999984741211,20.0761108398438,1.63534386480848,1.28880685501628,-0.346537009792195
147.25,20.0761108398438,1.8539238234361,1.06506751910783,-0.788856304328268
147.500015258789,20.0761108398438,1.90994059509701,0.89859473425895,-1.01134586083806
147.75,20.0761108398438,1.66363396098216,1.01074877128833,-0.652885189693835
148,20.0761108398438,1.27351757950253,1.10015208729439,-0.173365492208136
148.25,20.0761108398438,1.12902061210738,1.07788565618296,-0.0511349559244183
148.5,20.0761108398438,1.27915557689137,0.881194147426221,-0.397961429465148
148.75,20.0761108398438,1.59150705734889,0.607787860598829,-0.983719196750058
149.000015258789,20.0761108398438,1.93737043688695,0.573952586121029,-1.36341785076592
149.25,20.0761108398438,2.68179751104779,0.379832702544,-2.30196480850379
149.5,20.0761108398438,3.19383031659656,0.144852805137634,-3.04897751145893
149.75,20.0761108398438,3.44082075324323,-0.0159932679600185,-3.45681402120325
150,20.0761108398438,3.55765598474277,-0.132142961853081,-3.68979894659585
