"lon","lat","ar1.e1","ar1.e2","diff","variable"
138,53.75,0.0711788878763148,0.769522010677467,0.698343122801152,"SST"
138.25,53.75,0.0745755571354432,0.778123784417726,0.703548227282283,"SST"
140.25,53.75,0.399019914099152,0.211465722447778,-0.187554191651375,"SST"
140.5,53.75,0.405387109377313,0.195609078082106,-0.209778031295207,"SST"
140.75,53.75,0.414388775863519,0.16317338716125,-0.251215388702269,"SST"
141,53.75,0.419669720445199,0.194991816997254,-0.224677903447945,"SST"
141.25,53.75,0.450266444069241,0.164556866227751,-0.28570957784149,"SST"
141.5,53.75,0.473470726232751,0.171919853915195,-0.301550872317556,"SST"
141.75,53.75,0.494640019577098,0.181691761132646,-0.312948258444452,"SST"
142,53.75,0.432633354793838,0.305929691999316,-0.126703662794523,"SST"
142.25,53.75,0.388074498757653,0.405795423615661,0.0177209248580076,"SST"
142.5,53.75,0.347606804678229,0.464736826815473,0.117130022137245,"SST"
142.75,53.75,0.341587347565467,0.357800570792787,0.0162132232273192,"SST"
143,53.75,0.361750742776546,0.144630548695725,-0.217120194080821,"SST"
143.25,53.75,0.289659919348959,0.111956239734871,-0.177703679614087,"SST"
143.5,53.75,0.156635502182369,0.116824595104099,-0.0398109070782693,"SST"
143.75,53.75,0.0751079120549546,0.124992346734939,0.0498844346799842,"SST"
144,53.75,0.00353387200845574,0.146029504306726,0.14249563229827,"SST"
144.25,53.75,-0.00619037523144274,0.0987399241452712,0.104930299376714,"SST"
144.5,53.75,-0.00324785468329181,0.0784339361381425,0.0816817908214344,"SST"
144.75,53.75,0.0328955738874584,0.0898004183760684,0.0569048444886101,"SST"
145,53.75,0.0597487057430858,0.0985462007973026,0.0387974950542168,"SST"
145.25,53.75,0.061457241725895,0.104639381367878,0.0431821396419827,"SST"
145.5,53.75,0.0399270883742897,0.102856369647249,0.0629292812729597,"SST"
145.75,53.75,0.00742649150736912,0.0886218569458792,0.0811953654385101,"SST"
146,53.75,-0.00967442606496323,0.050633433344876,0.0603078594098393,"SST"
146.25,53.75,-0.0270948087454128,0.00911974809095188,0.0362145568363647,"SST"
146.5,53.75,0.0140987445060556,-0.0218215542940931,-0.0359202988001487,"SST"
146.75,53.75,0.0631648297180208,-0.0436516930307688,-0.10681652274879,"SST"
147,53.75,0.145251422183204,-0.0570303957757066,-0.202281817958911,"SST"
147.25,53.75,0.218221696191698,-0.0659768716214468,-0.284198567813145,"SST"
147.5,53.75,0.277674703490973,-0.0505391518705405,-0.328213855361514,"SST"
147.75,53.75,0.310568516443559,-0.0436199645978804,-0.354188481041439,"SST"
148,53.75,0.317293838034677,-0.0418725272154501,-0.359166365250127,"SST"
148.25,53.75,0.31072957212954,-0.0533609384992284,-0.364090510628768,"SST"
148.5,53.75,0.296194629263727,-0.0624261157532844,-0.358620745017011,"SST"
148.75,53.75,0.312544100761335,-0.0449143599927757,-0.357458460754111,"SST"
149,53.75,0.327351100671056,-0.0229058031814471,-0.350256903852503,"SST"
149.25,53.75,0.321462393199609,0.0110283879822808,-0.310434005217329,"SST"
149.5,53.75,0.29724689484321,0.0397277157739186,-0.257519179069291,"SST"
149.75,53.75,0.262075971297521,0.066606695776398,-0.195469275521123,"SST"
150,53.75,0.224853417687667,0.077054914121715,-0.147798503565952,"SST"
150.25,53.75,0.180044831460714,0.0732127647538185,-0.106832066706895,"SST"
150.5,53.75,0.15841900650567,0.0698259276517229,-0.0885930788539474,"SST"
150.75,53.75,0.1398275679041,0.0728425869870942,-0.066984980917006,"SST"
151,53.75,0.153261808273595,0.0749133742930544,-0.078348433980541,"SST"
151.25,53.75,0.162771805847454,0.0703622555162957,-0.0924095503311579,"SST"
151.5,53.75,0.162608744637786,0.0534782579848785,-0.109130486652907,"SST"
151.75,53.75,0.165215088558365,0.0312790702969003,-0.133936018261465,"SST"
152,53.75,0.12466454459743,0.00893777455989129,-0.115726770037538,"SST"
152.25,53.75,0.115214563726701,-0.0179232102006973,-0.133137773927399,"SST"
152.5,53.75,0.132720293426941,-0.0495749569789051,-0.182295250405846,"SST"
152.75,53.75,0.229935722227224,-0.104037120586295,-0.333972842813519,"SST"
153,53.75,0.352357837054629,-0.163931433954693,-0.516289271009322,"SST"
153.25,53.75,0.431517411769616,-0.212337874965246,-0.643855286734862,"SST"
153.5,53.75,0.465212823368069,-0.245316358706127,-0.710529182074196,"SST"
153.75,53.75,0.417733343055732,-0.245199688985589,-0.662933032041321,"SST"
154,53.75,0.357000452839571,-0.2320994854439,-0.589099938283471,"SST"
154.25,53.75,0.269280344514976,-0.206719073120895,-0.47599941763587,"SST"
154.5,53.75,0.259269906961413,-0.1969257832296,-0.456195690191013,"SST"
154.75,53.75,0.300744619359586,-0.193768421389953,-0.494513040749539,"SST"
155,53.75,0.386737436923532,-0.177003178821143,-0.563740615744675,"SST"
155.25,53.75,0.44784607946578,-0.16477301744686,-0.612619096912641,"SST"
155.5,53.75,0.423957473644191,-0.169072608955036,-0.593030082599226,"SST"
155.75,53.75,0.403454772706723,-0.139157474652983,-0.542612247359706,"SST"
160.25,53.75,0.320343678570009,-0.068477648823641,-0.38882132739365,"SST"
160.5,53.75,0.329235720640754,0.0529187789491277,-0.276316941691627,"SST"
160.75,53.75,0.339198484153562,0.155358146503231,-0.183840337650331,"SST"
161,53.75,0.351078382871019,0.227909302982292,-0.123169079888728,"SST"
161.25,53.75,0.357099712223095,0.330216030211474,-0.0268836820116206,"SST"
161.5,53.75,0.363230969792307,0.424401904840053,0.0611709350477458,"SST"
161.75,53.75,0.392956586052269,0.464195705623791,0.0712391195715223,"SST"
162,53.75,0.436323816524997,0.499353218501853,0.0630294019768566,"SST"
162.25,53.75,0.446200808810765,0.494328706958258,0.0481278981474926,"SST"
162.5,53.75,0.452359396773241,0.48727389559564,0.0349144988223992,"SST"
162.75,53.75,0.444683730919956,0.466422478362506,0.0217387474425498,"SST"
163,53.75,0.429392584171733,0.454018051170369,0.0246254669986363,"SST"
163.25,53.75,0.408769733022737,0.456495654602555,0.0477259215798184,"SST"
163.5,53.75,0.389181292058036,0.450424411807919,0.0612431197498828,"SST"
163.75,53.75,0.362308888451864,0.444705113467295,0.0823962250154312,"SST"
164,53.75,0.366384989581673,0.454655133953361,0.0882701443716883,"SST"
164.25,53.75,0.365642144336998,0.466127440073369,0.100485295736371,"SST"
164.5,53.75,0.381746535377328,0.475329828199519,0.0935832928221909,"SST"
164.75,53.75,0.386723550656226,0.471159630658784,0.0844360800025575,"SST"
165,53.75,0.380980087014494,0.450333149392002,0.0693530623775082,"SST"
165.25,53.75,0.374348967095164,0.418057166510103,0.0437081994149383,"SST"
165.5,53.75,0.366312986245976,0.389632656515862,0.0233196702698867,"SST"
165.75,53.75,0.349742749074936,0.362078322851617,0.0123355737766805,"SST"
166,53.75,0.329870300645286,0.330452044540937,0.000581743895650855,"SST"
166.25,53.75,0.342223472353538,0.30992880255937,-0.032294669794168,"SST"
166.5,53.75,0.367863556229763,0.299727005982761,-0.0681365502470019,"SST"
166.75,53.75,0.405944869749978,0.300565081195411,-0.105379788554567,"SST"
167,53.75,0.433868444454141,0.30473876290087,-0.129129681553271,"SST"
167.25,53.75,0.474395912636899,0.293242368992703,-0.181153543644197,"SST"
167.5,53.75,0.514079136850906,0.258551262949941,-0.255527873900964,"SST"
167.75,53.75,0.546834072060895,0.200162210173063,-0.346671861887832,"SST"
168,53.75,0.554754392374334,0.154936924282942,-0.399817468091392,"SST"
168.25,53.75,0.553183520901378,0.104915602131904,-0.448267918769474,"SST"
168.5,53.75,0.544886272851444,0.061789325714666,-0.483096947136778,"SST"
168.75,53.75,0.525075121680749,0.00553989212914661,-0.519535229551603,"SST"
169,53.75,0.51898086927008,-0.0384905202654489,-0.557471389535529,"SST"
169.25,53.75,0.515046564594467,-0.0635061128485881,-0.578552677443055,"SST"
169.5,53.75,0.52504414504192,-0.082720639393455,-0.607764784435375,"SST"
169.75,53.75,0.534852742854648,-0.103000248187882,-0.63785299104253,"SST"
170,53.75,0.547456354652803,-0.130893259974003,-0.678349614626806,"SST"
170.25,53.75,0.556788970786338,-0.13375890223795,-0.690547873024288,"SST"
170.5,53.75,0.563752282905058,-0.105132210720289,-0.668884493625347,"SST"
170.75,53.75,0.563376191364139,-0.0414785511528562,-0.604854742516995,"SST"
171,53.75,0.555194303189693,0.0294875495051306,-0.525706753684563,"SST"
171.25,53.75,0.560391151954688,0.0969991120246755,-0.463392039930012,"SST"
171.5,53.75,0.566939399261628,0.124902699873582,-0.442036699388045,"SST"
171.75,53.75,0.595830175118743,0.144812608130087,-0.451017566988656,"SST"
172,53.75,0.623099828900482,0.156390927726285,-0.466708901174197,"SST"
172.25,53.75,0.644901604106939,0.137656693346844,-0.507244910760095,"SST"
172.5,53.75,0.650520905562797,0.119459606417416,-0.531061299145381,"SST"
172.75,53.75,0.645344205403576,0.0997838851842316,-0.545560320219344,"SST"
173,53.75,0.627676217697453,0.0883324320032496,-0.539343785694203,"SST"
173.25,53.75,0.611981236605661,0.0765312027013501,-0.535450033904311,"SST"
173.5,53.75,0.601059677769584,0.0855062461427297,-0.515553431626855,"SST"
173.75,53.75,0.587957733332761,0.0891320761879014,-0.49882565714486,"SST"
174,53.75,0.590647776058324,0.0929974603295498,-0.497650315728774,"SST"
174.25,53.75,0.588567411626523,0.1086055728111,-0.479961838815424,"SST"
174.5,53.75,0.587955341344639,0.101273297919246,-0.486682043425394,"SST"
174.75,53.75,0.585679980867718,0.104786326206803,-0.480893654660915,"SST"
175,53.75,0.58561466533331,0.115773259991319,-0.469841405341992,"SST"
175.25,53.75,0.5967735862701,0.148743249463101,-0.448030336806999,"SST"
175.5,53.75,0.597355191998377,0.184190660998877,-0.413164530999501,"SST"
175.75,53.75,0.602645793879521,0.218911790688325,-0.383734003191196,"SST"
176,53.75,0.605909257764315,0.247186140641714,-0.358723117122601,"SST"
176.25,53.75,0.60156539073903,0.268559132953234,-0.333006257785796,"SST"
176.5,53.75,0.596160151952855,0.284756698332889,-0.311403453619966,"SST"
176.75,53.75,0.59626453783694,0.293237141046229,-0.303027396790711,"SST"
177,53.75,0.595328962946497,0.286418967880766,-0.308909995065731,"SST"
177.25,53.75,0.594678531902435,0.290775057359802,-0.303903474542633,"SST"
177.5,53.75,0.574888066044176,0.324500890684064,-0.250387175360113,"SST"
177.75,53.75,0.552848734140431,0.352694406878709,-0.200154327261722,"SST"
178,53.75,0.541628074682515,0.388047629486624,-0.153580445195891,"SST"
178.25,53.75,0.525173115354613,0.418011593025818,-0.107161522328796,"SST"
178.5,53.75,0.511738324752193,0.446283606957024,-0.065454717795169,"SST"
178.75,53.75,0.499002916487166,0.467288621911115,-0.0317142945760504,"SST"
179,53.75,0.479271490842195,0.496654839001559,0.0173833481593647,"SST"
179.25,53.75,0.468173043860529,0.51350616366276,0.0453331198022306,"SST"
179.5,53.75,0.465122222693871,0.522235742033402,0.0571135193395318,"SST"
179.75,53.75,0.491615542305045,0.518560156147338,0.0269446138422931,"SST"
180,53.75,0.53045205766496,0.496213773881587,-0.0342382837833732,"SST"
180.25,53.75,0.554669474145726,0.487738719983822,-0.0669307541619032,"SST"
180.5,53.75,0.556558933232658,0.474457554789231,-0.0821013784434274,"SST"
180.75,53.75,0.528414814640401,0.490351927885333,-0.0380628867550679,"SST"
181,53.75,0.492507024639668,0.517503323964947,0.024996299325279,"SST"
181.25,53.75,0.448145687095036,0.557167840884183,0.109022153789147,"SST"
181.5,53.75,0.42177076236532,0.576028606672111,0.15425784430679,"SST"
181.75,53.75,0.398807981173622,0.581854780665383,0.183046799491761,"SST"
182,53.75,0.400987343060336,0.566574339106626,0.16558699604629,"SST"
182.25,53.75,0.399061922898339,0.546959148435827,0.147897225537488,"SST"
182.5,53.75,0.412682337379359,0.543140112549422,0.130457775170063,"SST"
182.75,53.75,0.419793739323155,0.531526848385172,0.111733109062017,"SST"
183,53.75,0.430258310470177,0.537114089420758,0.106855778950581,"SST"
183.25,53.75,0.442935921690538,0.554307014613738,0.111371092923201,"SST"
183.5,53.75,0.422992747937019,0.585941118090583,0.162948370153564,"SST"
183.75,53.75,0.406788568520211,0.614637909053195,0.207849340532984,"SST"
184,53.75,0.390225358525701,0.637222905713474,0.246997547187773,"SST"
184.25,53.75,0.352092913996816,0.649805511296269,0.297712597299454,"SST"
184.5,53.75,0.324964522223702,0.663184289539794,0.338219767316092,"SST"
184.75,53.75,0.282989460010595,0.6684969237475,0.385507463736905,"SST"
185,53.75,0.246307713094186,0.667499357092001,0.421191643997816,"SST"
185.25,53.75,0.216344806234068,0.662580257121334,0.446235450887266,"SST"
185.5,53.75,0.178085254430673,0.655018543954874,0.4769332895242,"SST"
185.75,53.75,0.142316819323584,0.646058314983863,0.503741495660278,"SST"
186,53.75,0.123355870653251,0.641453200224722,0.518097329571471,"SST"
186.25,53.75,0.169327002674535,0.631822102567387,0.462495099892852,"SST"
186.5,53.75,0.239121595874994,0.632211838484119,0.393090242609125,"SST"
186.75,53.75,0.29650116556595,0.633884412958461,0.337383247392511,"SST"
187,53.75,0.315576794872868,0.639428481114882,0.323851686242014,"SST"
187.25,53.75,0.313654102498028,0.643133493063494,0.329479390565466,"SST"
187.5,53.75,0.307953390384883,0.654860842735746,0.346907452350863,"SST"
187.75,53.75,0.330238972690204,0.661862767068473,0.331623794378269,"SST"
188,53.75,0.342740120421667,0.671665403528354,0.328925283106688,"SST"
188.25,53.75,0.350524318774084,0.677508223516972,0.326983904742888,"SST"
188.5,53.75,0.35560745243368,0.679119237290267,0.323511784856588,"SST"
188.75,53.75,0.352607694369763,0.675477138761347,0.322869444391584,"SST"
189,53.75,0.345034314542079,0.66442390941187,0.319389594869792,"SST"
189.25,53.75,0.319465882276465,0.653737183843838,0.334271301567373,"SST"
189.5,53.75,0.279833101583262,0.649022450555691,0.369189348972429,"SST"
189.75,53.75,0.240968659410598,0.652550223533269,0.411581564122671,"SST"
190,53.75,0.208120796307121,0.659631714007989,0.451510917700868,"SST"
190.25,53.75,0.182711883984089,0.674735729560206,0.492023845576117,"SST"
190.5,53.75,0.157479646718752,0.69120484377133,0.533725197052578,"SST"
190.75,53.75,0.147443998729859,0.706014322604112,0.558570323874253,"SST"
191,53.75,0.161058755733639,0.712288930496609,0.55123017476297,"SST"
191.25,53.75,0.173010036439769,0.710061121633123,0.537051085193353,"SST"
191.5,53.75,0.0956360958508017,0.706310985261106,0.610674889410304,"SST"
191.75,53.75,0.0343228923760317,0.697242154480027,0.662919262103995,"SST"
192,53.75,-0.0237460799402503,0.688627728824816,0.712373808765066,"SST"
192.25,53.75,-0.11813536630599,0.680673017211939,0.798808383517929,"SST"
192.5,53.75,-0.206156139007627,0.668046041174271,0.874202180181898,"SST"
192.75,53.75,-0.236924497045515,0.661128160335094,0.898052657380609,"SST"
193.75,53.75,-0.14793009255378,0.649735540535027,0.797665633088807,"SST"
194,53.75,-0.152431284969976,0.650614146955293,0.803045431925269,"SST"
194.25,53.75,-0.155719250045249,0.64717459857365,0.802893848618899,"SST"
194.5,53.75,-0.144374680360255,0.644592817282561,0.788967497642815,"SST"
194.75,53.75,-0.120592738381408,0.647221546939484,0.767814285320892,"SST"
195,53.75,-0.105705566993786,0.65025127775164,0.755956844745426,"SST"
195.25,53.75,-0.114489566252861,0.651849578300561,0.766339144553422,"SST"
195.5,53.75,-0.138275472879726,0.656151853942632,0.794427326822358,"SST"
195.75,53.75,-0.159462031943966,0.658007858838926,0.817469890782892,"SST"
196,53.75,-0.183811707690648,0.655951743689651,0.8397634513803,"SST"
196.25,53.75,-0.209980938143558,0.651111781527686,0.861092719671243,"SST"
196.5,53.75,-0.244830598002879,0.63872963420345,0.883560232206329,"SST"
196.75,53.75,-0.266706466006119,0.6349293929024,0.901635858908519,"SST"
197,53.75,-0.26850999281217,0.631522629097521,0.900032621909691,"SST"
197.25,53.75,-0.275412162718,0.628520574578987,0.903932737296987,"SST"
197.5,53.75,-0.283825266188149,0.626567552559296,0.910392818747445,"SST"
197.75,53.75,-0.285726425144246,0.621396910953598,0.907123336097843,"SST"
198,53.75,-0.286553894725379,0.610101470963809,0.896655365689188,"SST"
198.25,53.75,-0.307684421996807,0.595569876117025,0.903254298113833,"SST"
198.5,53.75,-0.333869772056004,0.588763499875918,0.922633271931922,"SST"
198.75,53.75,-0.380719282885429,0.585617006362394,0.966336289247823,"SST"
199,53.75,-0.407679131625855,0.585975502052587,0.993654633678441,"SST"
199.25,53.75,-0.420426884319387,0.594213347386144,1.01464023170553,"SST"
199.5,53.75,-0.422052262621061,0.604508443122412,1.02656070574347,"SST"
199.75,53.75,-0.409457322414465,0.620460652656188,1.02991797507065,"SST"
200,53.75,-0.385602571318924,0.63399717439094,1.01959974570986,"SST"
200.25,53.75,-0.346688314295856,0.645626715598758,0.992315029894614,"SST"
200.5,53.75,-0.335890160244901,0.650722286274955,0.986612446519857,"SST"
200.75,53.75,-0.335177230106196,0.652150049174427,0.987327279280622,"SST"
201,53.75,-0.370229892265014,0.642500857258109,1.01273074952312,"SST"
201.25,53.75,-0.400861562844694,0.631291282019483,1.03215284486418,"SST"
201.5,53.75,-0.419991695202063,0.617563265260609,1.03755496046267,"SST"
201.75,53.75,-0.418956569929445,0.606471551611495,1.02542812154094,"SST"
202,53.75,-0.409146397791762,0.597043595039325,1.00618999283109,"SST"
202.25,53.75,-0.395419595932475,0.586123679561889,0.981543275494363,"SST"
202.5,53.75,-0.37958830406281,0.573889144484796,0.953477448547606,"SST"
202.75,53.75,-0.387818711220898,0.56767876879344,0.955497480014338,"SST"
203,53.75,-0.380641535782014,0.562307276523398,0.942948812305411,"SST"
203.25,53.75,-0.37610771660384,0.555533258090546,0.931640974694386,"SST"
203.5,53.75,-0.353248400649757,0.542915490214485,0.896163890864243,"SST"
203.75,53.75,-0.298667513423569,0.52558739035383,0.824254903777399,"SST"
204,53.75,-0.265598071523716,0.521221838720335,0.786819910244051,"SST"
204.25,53.75,-0.22201231970715,0.521649109610856,0.743661429318006,"SST"
204.5,53.75,-0.209414038007766,0.536020180324675,0.745434218332441,"SST"
204.75,53.75,-0.208753915277973,0.550810405454093,0.759564320732066,"SST"
205,53.75,-0.24296237112871,0.561388214178431,0.804350585307141,"SST"
205.25,53.75,-0.280412765575668,0.570658563831077,0.851071329406744,"SST"
205.5,53.75,-0.313666501619502,0.575563663299118,0.88923016491862,"SST"
205.75,53.75,-0.326911071132678,0.572930086853128,0.899841157985806,"SST"
206,53.75,-0.315479959599565,0.572321768058422,0.887801727657987,"SST"
206.25,53.75,-0.294576465283031,0.569294738836234,0.863871204119265,"SST"
206.5,53.75,-0.267561592562174,0.563935110068044,0.831496702630218,"SST"
206.75,53.75,-0.251464338801385,0.558719826603425,0.81018416540481,"SST"
207,53.75,-0.240451164028097,0.554149560901636,0.794600724929733,"SST"
207.25,53.75,-0.246844960595981,0.555932320691633,0.802777281287613,"SST"
207.5,53.75,-0.255496334562269,0.559621529933458,0.815117864495728,"SST"
207.75,53.75,-0.269627923086952,0.562466028487585,0.832093951574537,"SST"
208,53.75,-0.278219460792212,0.563189853658096,0.841409314450308,"SST"
208.25,53.75,-0.285186121984099,0.56266980179245,0.847855923776548,"SST"
208.5,53.75,-0.286103882459521,0.563787079150517,0.849890961610038,"SST"
208.75,53.75,-0.276424799136654,0.564943379004398,0.841368178141052,"SST"
209,53.75,-0.26342056837144,0.569079273525924,0.832499841897364,"SST"
209.25,53.75,-0.245898981129172,0.571969126474056,0.817868107603228,"SST"
209.5,53.75,-0.211839829087768,0.570917151269096,0.782756980356864,"SST"
209.75,53.75,-0.177346360215835,0.571884324907933,0.749230685123768,"SST"
210,53.75,-0.157616936259922,0.571133388693682,0.728750324953604,"SST"
210.25,53.75,-0.151319805077237,0.568949553448656,0.720269358525893,"SST"
210.5,53.75,-0.144605692031226,0.570766476581978,0.715372168613204,"SST"
210.75,53.75,-0.147209551269549,0.570399735175777,0.717609286445326,"SST"
211,53.75,-0.154720793444963,0.568973687181259,0.723694480626221,"SST"
211.25,53.75,-0.165513765565077,0.569612132083055,0.735125897648132,"SST"
211.5,53.75,-0.177390616989243,0.568573438927903,0.745964055917146,"SST"
211.75,53.75,-0.180152780031505,0.567334210449159,0.747486990480664,"SST"
212,53.75,-0.188616373709103,0.564626586498574,0.753242960207676,"SST"
212.25,53.75,-0.184717148308735,0.555873661845217,0.740590810153951,"SST"
212.5,53.75,-0.175440127641167,0.547074081993802,0.722514209634969,"SST"
212.75,53.75,-0.159303511439286,0.538225856244647,0.697529367683933,"SST"
213,53.75,-0.135478237053777,0.536078980681832,0.671557217735609,"SST"
213.25,53.75,-0.122889458976612,0.539173959672016,0.662063418648628,"SST"
213.5,53.75,-0.129256633441854,0.547121303133105,0.67637793657496,"SST"
213.75,53.75,-0.137570604516901,0.55377983856167,0.69135044307857,"SST"
214,53.75,-0.166432811250031,0.560727390549878,0.727160201799908,"SST"
214.25,53.75,-0.186091524949892,0.565345676994622,0.751437201944514,"SST"
214.5,53.75,-0.184118583862444,0.569487633933841,0.753606217796285,"SST"
214.75,53.75,-0.171741856175546,0.573087231745763,0.744829087921308,"SST"
215,53.75,-0.135747489118847,0.580936553809865,0.716684042928712,"SST"
215.25,53.75,-0.108442507290883,0.586777711665331,0.695220218956214,"SST"
215.5,53.75,-0.0870500513253673,0.591874868157359,0.678924919482726,"SST"
215.75,53.75,-0.091975848960931,0.602221740782576,0.694197589743507,"SST"
216,53.75,-0.102735697160125,0.611274100479728,0.714009797639854,"SST"
216.25,53.75,-0.134398576821729,0.621455044401134,0.755853621222862,"SST"
216.5,53.75,-0.155818056233975,0.629398178729923,0.785216234963898,"SST"
216.75,53.75,-0.170371346090291,0.632626030289446,0.802997376379737,"SST"
217,53.75,-0.181289495648825,0.632697006811687,0.813986502460512,"SST"
217.25,53.75,-0.185094364186752,0.630041523749595,0.815135887936347,"SST"
217.5,53.75,-0.192444586904317,0.623559597609079,0.816004184513396,"SST"
217.75,53.75,-0.208161099476157,0.610991061362466,0.819152160838623,"SST"
218,53.75,-0.220617849558343,0.594824408576222,0.815442258134565,"SST"
218.25,53.75,-0.238186505965153,0.574671609081878,0.812858115047031,"SST"
218.5,53.75,-0.242262387831977,0.554318289178902,0.796580677010879,"SST"
218.75,53.75,-0.237876623718042,0.534070544600972,0.771947168319015,"SST"
219,53.75,-0.216246042488644,0.522681658600259,0.738927701088903,"SST"
219.25,53.75,-0.190729362331125,0.517863696894751,0.708593059225876,"SST"
219.5,53.75,-0.177373010185093,0.525900586402919,0.703273596588012,"SST"
219.75,53.75,-0.188260718507698,0.538215556718416,0.726476275226114,"SST"
220,53.75,-0.21859973610666,0.552635833871078,0.771235569977738,"SST"
220.25,53.75,-0.231169084068751,0.57234181876568,0.803510902834431,"SST"
220.5,53.75,-0.233487321393581,0.593235701960553,0.826723023354133,"SST"
220.75,53.75,-0.176265891944552,0.611509618567735,0.787775510512287,"SST"
221,53.75,-0.114801407188943,0.627262051164319,0.742063458353262,"SST"
221.25,53.75,-0.0687148327976531,0.634158946205433,0.702873779003086,"SST"
221.5,53.75,-0.0515323732400414,0.63337915288956,0.684911526129601,"SST"
221.75,53.75,-0.0743368765751844,0.626208768387207,0.700545644962392,"SST"
222,53.75,-0.134482443908548,0.616003901453172,0.75048634536172,"SST"
222.25,53.75,-0.207069211660006,0.598818617370112,0.805887829030117,"SST"
222.5,53.75,-0.258181586218145,0.572421956557194,0.83060354277534,"SST"
222.75,53.75,-0.30795084265423,0.537708781703493,0.845659624357723,"SST"
223,53.75,-0.28322047596922,0.51532721815322,0.798547694122439,"SST"
223.25,53.75,-0.259135617831669,0.496635755190588,0.755771373022257,"SST"
223.5,53.75,-0.236792881940799,0.501249574693868,0.738042456634666,"SST"
223.75,53.75,-0.22166776281094,0.502001903549194,0.723669666360134,"SST"
224,53.75,-0.225810967646489,0.510387189974097,0.736198157620586,"SST"
224.25,53.75,-0.235565420464563,0.514308089855427,0.74987351031999,"SST"
224.5,53.75,-0.24705071271639,0.513616613242282,0.760667325958672,"SST"
224.75,53.75,-0.251054027951886,0.521983919360022,0.773037947311908,"SST"
225,53.75,-0.253701357366971,0.525030949378397,0.778732306745369,"SST"
225.25,53.75,-0.262057625327084,0.541320368894154,0.803377994221238,"SST"
225.5,53.75,-0.267320003715619,0.549802523517431,0.81712252723305,"SST"
225.75,53.75,-0.285485083665375,0.550823151192565,0.836308234857941,"SST"
226,53.75,-0.300729884629356,0.53553309401098,0.836262978640336,"SST"
226.25,53.75,-0.309548087831796,0.499959281290137,0.809507369121933,"SST"
226.5,53.75,-0.316827310107404,0.478522285277272,0.795349595384676,"SST"
226.75,53.75,-0.301242769016444,0.469457739816775,0.770700508833219,"SST"
228.5,53.75,-0.0645499406200126,0.274522461085611,0.339072401705623,"SST"
228.75,53.75,-0.061861576376539,0.281714925547009,0.343576501923548,"SST"
229,53.75,-0.0494939727436773,0.289291522232943,0.33878549497662,"SST"
229.25,53.75,-0.0294372046397735,0.30142690706631,0.330864111706084,"SST"
229.5,53.75,0.0108148056143889,0.325532067044319,0.31471726142993,"SST"
140.75,53.5,0.387599293517135,0.20340519656258,-0.184194096954555,"SST"
141,53.5,0.387645576812155,0.284806887078492,-0.102838689733663,"SST"
141.25,53.5,0.38191101794713,0.437227945644102,0.0553169276969717,"SST"
141.5,53.5,0.393441781772313,0.520036466452082,0.126594684679769,"SST"
141.75,53.5,0.423289433706393,0.523048346751153,0.0997589130447598,"SST"
142,53.5,0.364966119801112,0.602762536858456,0.237796417057344,"SST"
142.25,53.5,0.334544885409796,0.59141034375205,0.256865458342255,"SST"
143,53.5,0.364158363507477,0.137304558244803,-0.226853805262673,"SST"
143.25,53.5,0.266237609623619,0.120110215424543,-0.146127394199076,"SST"
143.5,53.5,0.127181413593388,0.0880407284530817,-0.0391406851403064,"SST"
143.75,53.5,0.0524524090421789,0.0880955281133571,0.0356431190711782,"SST"
144,53.5,-0.00720320095237057,0.101975998352365,0.109179199304736,"SST"
144.25,53.5,-0.00394493693711624,0.104953324519532,0.108898261456649,"SST"
144.5,53.5,0.00360633807540934,0.103340155160443,0.0997338170850334,"SST"
144.75,53.5,0.0265378189210695,0.112805928655377,0.086268109734307,"SST"
145,53.5,0.0454991542083483,0.124458198867156,0.0789590446588077,"SST"
145.25,53.5,0.0611021706519496,0.137989258758342,0.0768870881063927,"SST"
145.5,53.5,0.042726897357281,0.137615843040938,0.0948889456836571,"SST"
145.75,53.5,0.00822238700444057,0.127981854292677,0.119759467288236,"SST"
146,53.5,-0.0199843537387654,0.0905908344778989,0.110575188216664,"SST"
146.25,53.5,-0.0443078777778058,0.0452250377840868,0.0895329155618926,"SST"
146.5,53.5,-0.00215833763707398,0.00722330092198672,0.00938163855906069,"SST"
146.75,53.5,0.0436416220054901,-0.0257601949157888,-0.0694018169212789,"SST"
147,53.5,0.112038355349677,-0.0448796148476508,-0.156917970197328,"SST"
147.25,53.5,0.183353369934601,-0.052816620198336,-0.236169990132936,"SST"
147.5,53.5,0.26251754673612,-0.0461123161291068,-0.308629862865227,"SST"
147.75,53.5,0.299265988473162,-0.0462548350690266,-0.345520823542189,"SST"
148,53.5,0.296554249478069,-0.0462097700806624,-0.342764019558732,"SST"
148.25,53.5,0.292467612689294,-0.0608132659305219,-0.353280878619816,"SST"
148.5,53.5,0.283506845694234,-0.0703894746991101,-0.353896320393344,"SST"
148.75,53.5,0.314512964041958,-0.056576568100725,-0.371089532142683,"SST"
149,53.5,0.334379292635869,-0.0338872719418307,-0.3682665645777,"SST"
149.25,53.5,0.336619130727017,0.00978129506764585,-0.326837835659371,"SST"
149.5,53.5,0.321150271577112,0.0461374212062078,-0.275012850370904,"SST"
149.75,53.5,0.291772582322348,0.0775885647072039,-0.214184017615144,"SST"
